hex_icao,immatriculation,nom,horodatage_utc,latitude,longitude,altitude_pieds,au_sol,vitesse_sol_noeuds,cap_degres
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:04:42.600Z,44.803253,-1.118055,1550,0,186.1,91.8
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:04:43.690Z,44.803253,-1.116813,1600,0,188.2,92.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:04:45.180Z,44.803177,-1.114911,1600,0,189.3,93.3
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:04:46.280Z,44.803116,-1.113608,1625,0,190.4,93.9
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:04:47.260Z,44.803037,-1.112299,1625,0,191.4,93.9
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:04:48.220Z,44.802991,-1.11116,1625,0,192.4,93.9
3b776c,0019,A400M 0019,2026-07-23T10:04:48.320Z,40.060994,-6.326814,26975,0,362.1,219.9
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:04:50.680Z,44.802841,-1.107984,1625,0,194.3,93.2
3b776c,0019,A400M 0019,2026-07-23T10:04:52.110Z,40.056015,-6.332214,26975,0,362.1,219.9
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:04:52.630Z,44.80275,-1.105565,1650,0,196.4,93.8
3b776c,0019,A400M 0019,2026-07-23T10:04:53.190Z,40.054802,-6.333493,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:04:53.980Z,44.802658,-1.103799,1675,0,196.5,94.1
3b776c,0019,A400M 0019,2026-07-23T10:04:58.200Z,40.049286,-6.339478,26975,0,361.4,219.7
3b776c,0019,A400M 0019,2026-07-23T10:04:58.480Z,40.048462,-6.340332,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:00.150Z,44.802293,-1.095953,1725,0,200.3,93.2
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:07.690Z,44.80192,-1.085972,1750,0,205.2,92.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:10.560Z,44.801781,-1.082086,1800,0,206.1,91.9
3b776c,0019,A400M 0019,2026-07-23T10:05:12.860Z,40.029922,-6.360413,26975,0,361.4,219.7
3b776c,0019,A400M 0019,2026-07-23T10:05:15.700Z,40.026169,-6.364502,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:16.600Z,44.801697,-1.073914,1875,0,208.0,90.6
3b776c,0019,A400M 0019,2026-07-23T10:05:17.330Z,40.023743,-6.367126,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:20.010Z,44.801641,-1.069291,1925,0,209.0,90.6
3b776c,0019,A400M 0019,2026-07-23T10:05:21.110Z,40.018661,-6.37262,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:21.170Z,44.801641,-1.067751,1925,0,209.0,90.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:23.290Z,44.801651,-1.064824,1925,0,209.0,90.0
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:23.970Z,44.801687,-1.064066,1925,0,210.0,89.4
3b776c,0019,A400M 0019,2026-07-23T10:05:25.940Z,40.012579,-6.379186,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:26.970Z,44.801743,-1.059919,1950,0,210.1,88.4
3b776c,0019,A400M 0019,2026-07-23T10:05:27.910Z,40.010056,-6.381958,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:27.930Z,44.801781,-1.05864,1975,0,210.1,88.1
3b776c,0019,A400M 0019,2026-07-23T10:05:28.940Z,40.008682,-6.383362,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:30.100Z,44.801874,-1.055625,2000,0,210.2,87.3
3b776c,0019,A400M 0019,2026-07-23T10:05:30.760Z,40.006256,-6.385986,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:38.550Z,44.802246,-1.043963,2075,0,212.2,87.3
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:40.990Z,44.802339,-1.04062,2075,0,211.2,87.6
3b776c,0019,A400M 0019,2026-07-23T10:05:41.240Z,39.993942,-6.399353,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:41.420Z,44.802383,-1.039974,2100,0,211.2,87.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:41.970Z,44.802383,-1.039189,2100,0,211.2,87.8
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:43.060Z,44.802429,-1.037816,2100,0,211.2,87.8
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:43.970Z,44.802479,-1.036533,2125,0,210.2,87.8
3b776c,0019,A400M 0019,2026-07-23T10:05:45.230Z,39.987717,-6.406006,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:45.900Z,44.802572,-1.033921,2125,0,210.2,87.6
3b776c,0019,A400M 0019,2026-07-23T10:05:48.040Z,39.984089,-6.409961,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:49.650Z,44.802758,-1.028762,2150,0,209.4,86.4
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:50.650Z,44.802851,-1.027423,2150,0,209.5,86.2
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:51.690Z,44.802887,-1.02611,2150,0,209.5,85.9
3b776c,0019,A400M 0019,2026-07-23T10:05:52.050Z,39.978969,-6.415454,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:53.290Z,44.803037,-1.023872,2150,0,209.6,85.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:56.740Z,44.803299,-1.019178,2150,0,210.6,85.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:05:57.830Z,44.803345,-1.017674,2150,0,210.6,85.6
3b776c,0019,A400M 0019,2026-07-23T10:06:02.810Z,39.965236,-6.430248,26975,0,361.4,219.7
3b776c,0019,A400M 0019,2026-07-23T10:06:03.730Z,39.963932,-6.431746,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:05.750Z,44.803802,-1.006818,2150,0,213.2,87.3
3b776c,0019,A400M 0019,2026-07-23T10:06:07.430Z,39.959091,-6.436927,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:08.750Z,44.803894,-1.002633,2125,0,214.0,89.2
3b776c,0019,A400M 0019,2026-07-23T10:06:10.950Z,39.955444,-6.440857,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:13.120Z,44.803875,-0.996607,2125,0,214.0,90.8
3b776c,0019,A400M 0019,2026-07-23T10:06:13.160Z,39.951691,-6.444885,26975,0,361.4,219.7
3b776c,0019,A400M 0019,2026-07-23T10:06:14.190Z,39.950479,-6.446228,26975,0,361.4,219.7
3b776c,0019,A400M 0019,2026-07-23T10:06:15.150Z,39.949129,-6.447664,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:18.290Z,44.803619,-0.989293,2175,0,213.5,94.0
3b776c,0019,A400M 0019,2026-07-23T10:06:20.010Z,39.943085,-6.454224,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:21.290Z,44.803299,-0.985173,2150,0,213.1,95.9
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:23.340Z,44.80307,-0.982426,2175,0,213.0,97.8
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:25.390Z,44.802704,-0.979549,2200,0,212.7,99.2
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:25.800Z,44.802658,-0.979026,2200,0,212.1,99.8
3b776c,0019,A400M 0019,2026-07-23T10:06:25.830Z,39.935532,-6.462341,26975,0,361.4,219.7
3b776c,0019,A400M 0019,2026-07-23T10:06:27.730Z,39.933105,-6.464966,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:30.300Z,44.801874,-0.973027,2200,0,211.3,100.1
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:33.720Z,44.801268,-0.968405,2200,0,210.4,101.8
3b776c,0019,A400M 0019,2026-07-23T10:06:34.610Z,39.924271,-6.474487,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:34.810Z,44.80101,-0.967058,2200,0,210.1,102.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:35.360Z,44.800896,-0.966328,2200,0,210.1,102.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:36.310Z,44.800644,-0.9649,2200,0,209.8,103.5
3b776c,0019,A400M 0019,2026-07-23T10:06:40.290Z,39.916868,-6.482483,26975,0,361.4,219.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:41.250Z,44.799313,-0.958423,2175,0,209.4,107.2
3b776c,0019,A400M 0019,2026-07-23T10:06:42.200Z,39.914401,-6.485046,26975,0,362.2,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:43.390Z,44.798676,-0.955614,2200,0,208.4,108.2
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:44.700Z,44.798289,-0.954069,2225,0,206.8,108.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:46.000Z,44.797897,-0.952345,2225,0,206.2,109.0
3b776c,0019,A400M 0019,2026-07-23T10:06:46.180Z,39.90928,-6.490601,26975,0,362.2,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:48.900Z,44.796986,-0.948777,2250,0,203.4,110.1
3b776c,0019,A400M 0019,2026-07-23T10:06:49.050Z,39.90564,-6.494472,26975,0,362.2,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:49.450Z,44.796753,-0.94804,2250,0,202.8,110.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:53.000Z,44.795609,-0.943647,2275,0,200.7,111.3
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:53.540Z,44.795425,-0.943059,2275,0,200.2,111.7
3b776c,0019,A400M 0019,2026-07-23T10:06:53.720Z,39.89946,-6.50116,26975,0,362.2,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:06:56.550Z,44.794373,-0.939462,2300,0,199.6,112.1
3b776c,0019,A400M 0019,2026-07-23T10:06:56.760Z,39.89566,-6.50522,26975,0,362.2,219.6
3b776c,0019,A400M 0019,2026-07-23T10:06:58.790Z,39.893005,-6.508146,26975,0,362.2,219.6
3b776c,0019,A400M 0019,2026-07-23T10:06:59.710Z,39.891907,-6.50928,26975,0,362.2,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:02.960Z,44.792098,-0.932029,2325,0,195.6,114.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:03.510Z,44.791901,-0.931353,2325,0,195.6,114.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:04.010Z,44.791679,-0.930756,2325,0,195.5,115.1
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:05.350Z,44.79112,-0.929149,2300,0,195.5,115.8
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:08.940Z,44.789677,-0.925062,2325,0,195.4,116.4
3b776c,0019,A400M 0019,2026-07-23T10:07:09.330Z,39.879393,-6.522766,26975,0,362.2,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:10.470Z,44.789062,-0.923375,2300,0,195.9,116.0
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:11.540Z,44.788651,-0.922132,2300,0,197.3,115.5
3b776c,0019,A400M 0019,2026-07-23T10:07:12.180Z,39.875748,-6.526655,26975,0,362.2,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:13.480Z,44.787861,-0.919837,2325,0,198.2,115.4
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:17.430Z,44.786279,-0.915282,2325,0,201.3,117.2
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:19.570Z,44.785355,-0.912781,2300,0,202.6,117.3
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:20.550Z,44.784897,-0.911604,2275,0,203.5,117.2
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:26.970Z,44.78215,-0.904018,2225,0,206.2,116.8
3b776c,0019,A400M 0019,2026-07-23T10:07:31.160Z,39.85199,-6.552151,26975,0,362.2,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:33.280Z,44.779389,-0.896458,2225,0,204.8,116.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:36.280Z,44.778214,-0.892966,2275,0,202.2,115.2
3b776c,0019,A400M 0019,2026-07-23T10:07:36.700Z,39.844437,-6.560271,26975,0,362.2,219.6
3b776c,0019,A400M 0019,2026-07-23T10:07:38.510Z,39.84201,-6.562898,26975,0,362.2,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:41.060Z,44.776549,-0.887079,2300,0,199.5,111.2
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:43.700Z,44.775787,-0.883876,2350,0,197.3,107.7
3b776c,0019,A400M 0019,2026-07-23T10:07:45.140Z,39.833214,-6.572327,26975,0,362.2,219.6
3b776c,0019,A400M 0019,2026-07-23T10:07:45.950Z,39.832031,-6.573646,26975,0,362.2,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:48.560Z,44.774597,-0.878252,2375,0,195.5,104.8
3b776c,0019,A400M 0019,2026-07-23T10:07:49.440Z,39.827581,-6.578369,26975,0,362.2,219.6
3b776c,0019,A400M 0019,2026-07-23T10:07:51.690Z,39.824707,-6.581467,26975,0,362.2,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:52.310Z,44.773727,-0.873348,2400,0,194.8,104.0
3b776c,0019,A400M 0019,2026-07-23T10:07:52.660Z,39.82338,-6.5829,26975,0,362.2,219.6
3b776c,0019,A400M 0019,2026-07-23T10:07:53.730Z,39.822006,-6.584333,26975,0,362.2,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:54.230Z,44.773361,-0.870993,2400,0,193.6,102.5
3b776c,0019,A400M 0019,2026-07-23T10:07:54.740Z,39.820831,-6.585632,26975,0,362.2,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:55.260Z,44.773178,-0.869751,2400,0,193.8,101.3
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:55.600Z,44.773132,-0.869228,2425,0,193.8,101.3
3b776c,0019,A400M 0019,2026-07-23T10:07:57.640Z,39.81706,-6.589661,26975,0,362.2,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:07:59.510Z,44.772675,-0.864389,2400,0,193.5,97.1
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:02.710Z,44.772446,-0.860334,2375,0,195.3,92.9
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:05.750Z,44.7724,-0.856672,2325,0,195.0,91.2
3b776c,0019,A400M 0019,2026-07-23T10:08:06.300Z,39.805847,-6.601708,26975,0,362.2,219.6
3b776c,0019,A400M 0019,2026-07-23T10:08:06.850Z,39.805143,-6.602478,26975,0,362.2,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:09.020Z,44.7724,-0.852618,2275,0,190.0,89.4
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:10.900Z,44.7724,-0.850133,2250,0,188.0,88.8
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:15.140Z,44.772583,-0.845097,2150,0,183.3,86.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:18.550Z,44.772825,-0.841057,2075,0,180.8,84.6
3b776c,0019,A400M 0019,2026-07-23T10:08:19.840Z,39.788269,-6.620576,26975,0,363.0,219.5
3b776c,0019,A400M 0019,2026-07-23T10:08:20.810Z,39.78717,-6.621711,26975,0,363.0,219.5
3b776c,0019,A400M 0019,2026-07-23T10:08:22.230Z,39.785797,-6.623203,26975,0,363.0,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:22.570Z,44.773197,-0.836569,2025,0,178.2,83.2
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:25.650Z,44.77357,-0.833018,1950,0,175.1,81.1
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:26.200Z,44.773636,-0.832411,1950,0,175.1,81.1
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:28.720Z,44.774002,-0.829795,1875,0,173.2,79.0
3b776c,0019,A400M 0019,2026-07-23T10:08:29.360Z,39.775954,-6.633728,26975,0,363.0,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:29.750Z,44.774175,-0.82853,1875,0,171.4,78.6
3b776c,0019,A400M 0019,2026-07-23T10:08:30.470Z,39.77449,-6.635324,26975,0,363.0,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:32.820Z,44.774687,-0.825247,1825,0,169.0,76.0
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:34.820Z,44.775146,-0.823124,1800,0,168.4,74.2
3b776c,0019,A400M 0019,2026-07-23T10:08:35.150Z,39.768366,-6.641846,26975,0,363.0,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:35.820Z,44.775385,-0.821898,1775,0,167.0,73.3
3b776c,0019,A400M 0019,2026-07-23T10:08:36.280Z,39.767016,-6.643311,26975,0,363.0,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:37.820Z,44.775804,-0.819955,1725,0,166.3,71.8
3b776c,0019,A400M 0019,2026-07-23T10:08:38.190Z,39.764465,-6.646072,26975,0,363.0,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:38.260Z,44.775925,-0.819462,1725,0,166.3,71.8
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:40.230Z,44.776428,-0.817566,1675,0,166.4,70.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:41.490Z,44.776794,-0.816127,1600,0,165.9,69.2
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:42.580Z,44.777108,-0.815065,1575,0,166.6,68.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:43.640Z,44.77739,-0.814035,1550,0,166.6,68.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:45.120Z,44.777802,-0.812531,1500,0,166.6,68.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:46.110Z,44.778122,-0.811484,1475,0,166.6,68.5
3b776c,0019,A400M 0019,2026-07-23T10:08:46.780Z,39.753342,-6.657954,26975,0,363.6,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:49.190Z,44.77897,-0.808433,1425,0,166.0,68.1
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:50.820Z,44.779495,-0.806841,1400,0,165.3,66.8
3b776c,0019,A400M 0019,2026-07-23T10:08:51.720Z,39.746952,-6.664795,26975,0,363.6,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:53.450Z,44.780319,-0.804291,1325,0,166.0,65.4
3b776c,0019,A400M 0019,2026-07-23T10:08:53.700Z,39.74437,-6.667507,26975,0,363.6,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:54.430Z,44.780599,-0.803342,1325,0,166.0,65.4
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:56.730Z,44.781344,-0.801064,1250,0,166.9,65.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:57.220Z,44.781509,-0.800498,1250,0,166.9,65.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:08:58.830Z,44.782042,-0.798987,1250,0,167.3,65.3
3b776c,0019,A400M 0019,2026-07-23T10:09:00.390Z,39.735718,-6.676762,26975,0,364.4,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:00.820Z,44.782694,-0.796911,1175,0,167.8,65.0
3b776c,0019,A400M 0019,2026-07-23T10:09:02.820Z,39.733126,-6.679565,26975,0,364.4,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:03.030Z,44.783253,-0.795303,1150,0,167.3,65.3
3b776c,0019,A400M 0019,2026-07-23T10:09:04.450Z,39.730706,-6.682129,26975,0,364.4,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:05.520Z,44.78421,-0.792389,1075,0,166.4,65.1
3b776c,0019,A400M 0019,2026-07-23T10:09:07.520Z,39.72633,-6.686829,26975,0,364.4,219.5
3b776c,0019,A400M 0019,2026-07-23T10:09:09.090Z,39.724594,-6.688703,26975,0,364.4,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:09.860Z,44.785721,-0.788138,1000,0,167.7,63.4
3b776c,0019,A400M 0019,2026-07-23T10:09:10.080Z,39.723221,-6.690136,26975,0,364.4,219.5
3b776c,0019,A400M 0019,2026-07-23T10:09:11.940Z,39.72065,-6.692871,26975,0,364.4,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:12.420Z,44.786605,-0.785589,1000,0,169.0,63.3
3b776c,0019,A400M 0019,2026-07-23T10:09:13.420Z,39.7193,-6.694336,26975,0,364.4,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:14.810Z,44.787489,-0.783312,950,0,167.8,61.9
3b776c,0019,A400M 0019,2026-07-23T10:09:17.100Z,39.714249,-6.69969,26975,0,364.4,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:18.390Z,44.788879,-0.779964,900,0,168.1,57.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:19.370Z,44.789351,-0.779024,875,0,167.3,57.5
3b776c,0019,A400M 0019,2026-07-23T10:09:19.830Z,39.710595,-6.703613,26975,0,364.4,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:20.950Z,44.789956,-0.777618,875,0,167.6,57.9
3b776c,0019,A400M 0019,2026-07-23T10:09:21.580Z,39.708128,-6.706238,26975,0,364.4,219.5
3b776c,0019,A400M 0019,2026-07-23T10:09:22.610Z,39.706778,-6.707703,26975,0,364.4,219.5
3b776c,0019,A400M 0019,2026-07-23T10:09:27.010Z,39.701936,-6.712891,26975,0,364.4,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:27.910Z,44.792749,-0.77112,825,0,164.6,58.9
3b776c,0019,A400M 0019,2026-07-23T10:09:27.950Z,39.700586,-6.714355,26975,0,364.4,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:31.810Z,44.794281,-0.767604,775,0,161.2,58.2
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:35.710Z,44.795837,-0.764204,750,0,155.3,56.8
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:39.490Z,44.797312,-0.761205,700,0,150.7,54.7
3b776c,0019,A400M 0019,2026-07-23T10:09:40.070Z,39.684082,-6.731932,26975,0,365.2,219.4
3b776c,0019,A400M 0019,2026-07-23T10:09:41.010Z,39.682983,-6.733067,26975,0,365.2,219.4
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:41.100Z,44.797989,-0.759888,650,0,147.6,54.4
3b776c,0019,A400M 0019,2026-07-23T10:09:43.980Z,39.679184,-6.737127,26975,0,365.2,219.4
3b776c,0019,A400M 0019,2026-07-23T10:09:44.880Z,39.677962,-6.738464,26975,0,365.2,219.4
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:45.250Z,44.799683,-0.75688,600,0,146.2,50.0
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:48.960Z,44.801408,-0.754238,575,0,142.9,46.1
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:49.950Z,44.801874,-0.753635,550,0,141.4,45.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:53.060Z,44.80327,-0.751626,525,0,137.2,45.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:55.190Z,44.804214,-0.750275,500,0,135.1,45.3
3b776c,0019,A400M 0019,2026-07-23T10:09:55.350Z,39.664215,-6.753129,26975,0,365.8,219.6
3b776c,0019,A400M 0019,2026-07-23T10:09:56.340Z,39.662842,-6.754562,26975,0,365.8,219.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:57.710Z,44.805272,-0.748812,500,0,128.7,45.6
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:09:59.810Z,44.806091,-0.747593,450,0,123.7,45.3
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:10:01.780Z,44.806855,-0.746534,450,0,120.9,46.0
3b776c,0019,A400M 0019,2026-07-23T10:10:01.830Z,39.65585,-6.762024,26975,0,366.6,219.5
3b776c,0019,A400M 0019,2026-07-23T10:10:03.220Z,39.653824,-6.764175,26975,0,366.6,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:10:04.030Z,44.807553,-0.745463,425,0,119.6,46.7
3b776c,0019,A400M 0019,2026-07-23T10:10:06.160Z,39.650124,-6.768127,26975,0,366.6,219.5
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:10:08.330Z,44.809387,-0.742885,350,0,114.6,45.7
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:10:12.090Z,44.810669,-0.740989,350,0,108.2,45.4
3b7b3e,F-ZBMJ,Milan F-ZBMJ,2026-07-23T10:10:16.000Z,44.811996,-0.739092,325,0,101.1,46.2
3b776c,0019,A400M 0019,2026-07-23T10:10:19.060Z,39.633132,-6.786255,26975,0,368.0,219.5
